time,review,Players,review_clean,sentiment_label,positive,negative,positive_count,negative_count,sentiment_ratio
2023-11-03,"heidi is into gundam, top tier waifu.

great cozy game, plenty to do, plays well, progression feels good, voice acted, just a well made product! loved my time at portia, definitely feeling the same about this.",11835,Heidi Gundam Tier Waifu Cozy Game Plenty Plays Progression Feels Voice Acted Product Loved Time Portia Feeling,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-03,very cozy building game.,11835,Cozy Building Game,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-03,"this game is something else. so comfy and relaxing to play, but delivers great story, which often isn't a thing for this type of relaxing games. plot twists are very well written and genuinely surprising, i really envy people who are going to experience them for the first time. romance stuff is, in most part, also very good. there are some shortcoming with few of the characters, but i believe it can be improved and more content can be added.
overall, i played it for 750 hours and i can't wait to play for twice, thrice and even more",11835,Game Comfy Relaxing Play Delivers Story Type Relaxing Games Plot Twists Written Genuinely Surprising Envy People Experience Time Romance Stuff Shortcoming Characters Improved Content Played 750 Hours Wait Play Thrice,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-03,"game is fabulous! i love my time at portia, but this game honestly brings the series to a new level! i thoroughly enjoy the fact that i can join my town without having the host online! it's so cute and cozy! i love this game and am excited to see what pathea games has in store. between the voice acting and the amount of people you can choose to romance is just fantastic. 10/10 would recommend this game!",11835,Game Fabulous Love Time Portia Game Honestly Brings Series Level Enjoy Town Host Online Cute Cozy Love Game Excited Pathea Games Store Voice Acting People Choose Romance Fantastic Recommend Game,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-25,time to rock the sand,11769,Time Rock Sand,POSITIVE,1,0,82,9,0.9010989010989011
2023-11-03,amazing sequel to portia,11835,Amazing Sequel Portia,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-03,"the my time game series is surely improving throughout the games that they've released. portia was amazingly beautiful but sandrock gave an incredible gameplay experience. first off, the npcs are gorgeous physically and personality wise. the story line is incredible, i mean i've been expecting duvos invasion but not like what i've experience in sandrock. the plot twist was quite unpredictable because i've been eyeing 1 character and it turned out that he/she was just a puppet lol and the mastermind is a different npc all along. and logan ughh, logan. i don't think i need to elaborate that further. i am hoping for an expansion pass since there are certain areas of the map that are present but not currently explorable. 

p.s. automatically bought your dlc because the new pet is cute and the new outfit is cute as well. i hope you can add npc outfit dlcs just like in portia coz i'd like to see logan in a different perspective *wink wink.",11835,Time Game Series Surely Improving Games Released Portia Amazingly Beautiful Sandrock Incredible Gameplay Experience Npcs Gorgeous Physically Personality Wise Story Incredible Expecting Duvos Invasion Experience Sandrock Plot Twist Unpredictable Eyeing 1 Character Puppet Lol Mastermind Npc Logan Ughh Logan Elaborate Hoping Expansion Pass Map Explorable Automatically Bought Dlc Pet Cute Outfit Cute Hope Add Npc Outfit Dlcs Portia Coz Logan Perspective Wink Wink,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-03,i adore this game so far! a wonderful sequel to portia and i just can't put it down.,11835,Adore Game Wonderful Sequel Portia,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-03,"my time at portia never really clicked with me (i played it for 100+ hours, still enjoyed it). my time at sandrock has that special touch to it! immediately was hooked by this game, and excited to play it for many many hours :) 

if you liked my time at portia at all, you'll love this.",11835,Time Portia Clicked Played 100 Hours Enjoyed Time Sandrock Special Touch Hooked Game Excited Play Hours Time Portia Love,POSITIVE,1,0,74,8,0.9024390243902439
2023-11-02,great game. very additive.,7446,Game Additive,POSITIVE,1,0,63,15,0.8076923076923077
2023-11-02,"both love and passion went into this game. if you're a fan of harvest moon and rune factory, this is a must play. easily a hundred hours of straight content before you're left in a sandbox. wish i could unplay it to play it again.",7446,Love Passion Game Fan Harvest Moon Rune Factory Play Easily Hours Straight Content Left Sandbox Unplay Play,POSITIVE,1,0,63,15,0.8076923076923077
2023-11-25,sit back relax and grind grind grind,11769,Sit Relax Grind Grind Grind,POSITIVE,1,0,82,9,0.9010989010989011
2023-11-25,"the game has become, something that i believe most people who enjoy this genre would love to play. it runs smooth i've had a few issues with frame drops, but no crashes. the game does have a few bugs but i haven't had any that cause major issues with anything.",11769,Game People Enjoy Genre Love Play Runs Smooth Issues Frame Drops Crashes Game Bugs Major Issues,POSITIVE,1,0,82,9,0.9010989010989011
2023-11-02,better than d4,7446,D4,POSITIVE,1,0,63,15,0.8076923076923077
2023-11-02,love this game!,7446,Love Game,POSITIVE,1,0,63,15,0.8076923076923077
2023-11-02,"waited until 1.0 release to make a review, got it when it was first in early access. loved portia. this game is a hundred times better than the first one. don't say this often but the devs clearly put a ton of love and time into this game. hoping they can make this game deck verified. third game when pls",7446,Waited 1 0 Release Review Access Loved Portia Game Times Devs Ton Love Time Game Hoping Game Deck Verified Game Pls,POSITIVE,1,0,63,15,0.8076923076923077
2023-11-02,"it goes without saying that i love this game(the 116 hours), i cant describe how much i'm so happy to see a game with devs that really listen and pay at to what it's players want. honestly please just give the game a try i promise you won't regret it!",7446,Love Game 116 Hours Happy Game Devs Listen Pay Players Honestly Game Promise Regret,POSITIVE,1,0,63,15,0.8076923076923077
2023-11-02,better than the first in almost all measures. great game with a solid crafting experience and story.,7446,Measures Game Solid Crafting Experience Story,POSITIVE,1,0,63,15,0.8076923076923077
2023-11-25,"if you had fun with my time at portia then you will enjoy this even more. 

new place and new people and with still some links to portia, i found the pace much more relaxed.

with the building aspect easier to manage, once the money starts coming in the water ration part becomes easier as well to the point i almost forgot about it. they also made quite a few changes from the beta side to 1.0 and it's been a nice surprise to find these little extras as i play through the main story line. 

they made sure that you are never truly stuck in your progress as if you can't reach the new mine area yet, check the junkyard and recycle the scrapes. you will soon be getting the last materials needed for the current main quest project. as to the ever present sandstorms, well they improved on that as well but i wouldn't spoil on how as it's nice to found out in the game, just a side note the enraged beasts do level with your character so they will still present a challenge.

with the other changes to house building to now have a bigger line of style options, i'm sure more then a few people have posted their in game homes, so take a look to see what may inspire you in your own home set-up.",11769,Fun Time Portia Enjoy People Links Portia Pace Relaxed Building Aspect Easier Manage Money Starts Coming Water Ration Easier Forgot Beta 1 0 Nice Surprise Extras Play Main Story Stuck Progress Reach Check Junkyard Recycle Scrapes Materials Current Main Quest Project Sandstorms Improved Spoil Nice Game Note Enraged Beasts Level Character Challenge House Building Bigger Style Options People Posted Game Homes Inspire Set,POSITIVE,1,0,82,9,0.9010989010989011
